instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
LamportFastMutEx-PT-3	CTLF	19742	11.54	134880	16	16	0	0	72/156	rc=0
ShieldRVt-PT-001B	CTLF	21947	6.42	116380	16	16	0	0	19/53	rc=0
StigmergyCommit-PT-04a	CTLC	25867	0.46	92452	16	16	0	0	60/592	rc=0
StigmergyCommit-PT-04a	CTLF	25867	0.29	87136	16	16	0	0	60/592	rc=0
ShieldRVt-PT-001B	CTLC	21947	8.24	131812	16	16	0	0	19/53	rc=0
ServersAndClients-PT-200080	CTLC	16401	59.26	543200	0	0	0	16		rc=0
ServersAndClients-PT-200080	CTLF	16401	59.27	512780	0	0	0	16		rc=0
SieveSingleMsgMbox-PT-d0m06	CTLC	26057	22.73	218656	16	16	0	0	27/73	rc=0
ClientsAndServers-PT-N0001P0	CTLC	27576	15.18	184148	16	16	0	0	1/18	rc=0
Anderson-PT-04	CTLF	29641	4.59	113544	16	16	0	0	136/200	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLC	29812	0.59	96316	16	16	0	0	8/24	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLF	29812	0.27	88036	16	16	0	0	8/24	rc=0
ClientsAndServers-PT-N0001P0	CTLF	27576	20.76	201668	16	16	0	0	1/18	rc=0
Anderson-PT-04	CTLC	29641	10.00	154496	16	16	0	0	136/200	rc=0
Parking-PT-104	CTLC	31745	2.03	117928	16	16	0	0	8/97	rc=0
BART-PT-002	CTLC	17424	59.03	421612	0	0	0	16		rc=0
Parking-PT-104	CTLF	31745	2.57	127584	16	16	0	0	8/97	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLF	26057	36.98	575912	16	16	0	0	27/73	rc=0
BART-PT-002	CTLF	17424	59.03	426312	0	0	0	16		rc=0
ParamProductionCell-PT-1	CTLF	25632	47.03	196200	16	16	0	0	31/202	rc=0
ParamProductionCell-PT-1	CTLC	25632	51.37	278576	16	16	0	0	31/202	rc=0
EisenbergMcGuire-PT-03	CTLF	31265	25.02	165516	16	16	0	0	99/216	rc=0
EisenbergMcGuire-PT-03	CTLC	31265	53.03	216272	16	16	0	0	99/216	rc=0
ServersAndClients-PT-100320	CTLC	32201	59.48	516548	0	0	0	16		rc=0
JoinFreeModules-PT-0003	CTLC	35937	0.09	83408	16	16	0	0	6/25	rc=0
JoinFreeModules-PT-0003	CTLF	35937	0.08	82508	16	16	0	0	6/25	rc=0
ServersAndClients-PT-100320	CTLF	32201	59.52	487676	0	0	0	16		rc=0
ServersAndClients-PT-200160	CTLC	32401	59.51	571696	0	0	0	16		rc=0
