instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
ServersAndClients-PT-200320	CTLF	64401	60.02	796576	0	0	0	16		rc=124
ServersAndClients-PT-400160	CTLC	64801	60.02	828700	0	0	0	16		rc=124
HypertorusGrid-PT-d2k1p8b00	CTLC	87552	1.11	107816	16	16	0	0		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLF	87552	1.07	113084	16	16	0	0		rc=0
ServersAndClients-PT-400160	CTLF	64801	60.02	864568	0	0	0	16		rc=124
SwimmingPool-PT-01	CTLC	89621	19.17	261688	16	16	0	0		rc=0
StigmergyElection-PT-07a	CTLC	96723	0.33	110524	16	16	0	0	42/2618	rc=0
StigmergyElection-PT-07a	CTLF	96723	0.32	110692	16	16	0	0	42/2618	rc=0
SwimmingPool-PT-01	CTLF	89621	22.78	276556	16	16	0	0		rc=0
SatelliteMemory-PT-X00100Y0003	CTLC	76358	59.04	544688	6	6	0	10	3/10	rc=0
SatelliteMemory-PT-X00100Y0003	CTLF	76358	59.04	457400	6	6	0	10	3/10	rc=0
CircularTrains-PT-024	CTLC	86515	59.01	146732	0	0	0	16		rc=0
CircularTrains-PT-024	CTLF	86515	59.00	146780	0	0	0	16		rc=0
CANConstruction-PT-005	CTLC	97527	34.73	329816	16	16	0	0	50/140	rc=0
TriangularGrid-PT-1200	CTLC	109552	6.78	198076	16	16	0	0		rc=0
TriangularGrid-PT-1200	CTLF	109552	8.13	274072	16	16	0	0		rc=0
